frame_idx,has_face,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral
155,1,0.04097778722643852,9.685231634648517e-05,0.0005807007546536624,0.8252639174461365,0.0018082130700349808,0.12974798679351807,0.0015245156828314066
156,1,0.04583431035280228,0.00011222761531826109,0.0008265092619694769,0.7755255103111267,0.0035295470152050257,0.17137034237384796,0.002801524708047509
157,1,0.046223752200603485,0.00011453283514128998,0.0008064343710429966,0.772059440612793,0.004853481892496347,0.17294657230377197,0.002995795803144574
158,1,0.02599717117846012,0.00010291436774423346,0.0006964810891076922,0.7928441166877747,0.004950329661369324,0.1723712533712387,0.0030377439688891172
159,1,0.04461486265063286,7.789032679283991e-05,0.0007579144439660013,0.781466007232666,0.004709004424512386,0.16536958515644073,0.0030047690961509943
160,1,0.11284100264310837,7.86852469900623e-05,0.0009833292569965124,0.7162898778915405,0.004565129522234201,0.16216698288917542,0.0030750571750104427
161,1,0.14683771133422852,6.751552427886054e-05,0.0016217625234276056,0.7631649374961853,0.004047774709761143,0.08186335861682892,0.002396940952166915
162,1,0.1860562562942505,6.464834586950019e-05,0.0026421600487083197,0.7456943392753601,0.0032420342322438955,0.06004580482840538,0.0022547803819179535
163,1,0.23849360644817352,5.628411963698454e-05,0.003572376212105155,0.7266862988471985,0.0015338765224441886,0.028435613960027695,0.001222022227011621
164,1,0.2770090401172638,3.915781053365208e-05,0.0037689637392759323,0.6826054453849792,0.00018076821288559586,0.03523445501923561,0.0011621954618021846
165,1,0.29911282658576965,3.7576905015157536e-05,0.005045549012720585,0.6307077407836914,8.59906867844984e-05,0.06381101906299591,0.001199352671392262
166,1,0.3224973678588867,3.6562436434905976e-05,0.008225307799875736,0.5692082643508911,8.320536289829761e-05,0.09867625683546066,0.0012730611488223076
167,1,0.25636234879493713,3.023616773134563e-05,0.008115071803331375,0.6328225135803223,0.0001114278202294372,0.10051701217889786,0.0020413866732269526
168,1,0.23891668021678925,2.442337245156523e-05,0.007538183592259884,0.6535439491271973,0.00011000844096997753,0.09753704071044922,0.0023297611624002457
169,1,0.19744274020195007,1.5233440535666887e-05,0.006436355412006378,0.7064342498779297,9.0635716333054e-05,0.08761380612850189,0.0019669935572892427
170,1,0.14098283648490906,7.157176241889829e-06,0.005344328470528126,0.769246518611908,0.00014337993343360722,0.08230554312467575,0.0019702641293406487
171,1,0.10192925482988358,5.866983883606736e-06,0.005145686212927103,0.8111515641212463,0.0004140240198466927,0.07897941768169403,0.0023742555640637875
172,1,0.07649298012256622,5.024864094593795e-06,0.003831142093986273,0.8579058051109314,0.0006297443760558963,0.058720797300338745,0.002414527116343379
173,1,0.027236437425017357,6.126462722022552e-06,0.0006978382007218897,0.9425666928291321,0.0011908650631085038,0.025703895837068558,0.002598179504275322
174,1,0.02455788664519787,6.347111138893524e-06,0.0007825343054719269,0.9441197514533997,0.0014311118284240365,0.02719634585082531,0.0019060614285990596
175,1,0.002618400612846017,6.852648311905796e-06,0.0007564956322312355,0.9656050801277161,0.0016124334651976824,0.027860667556524277,0.0015401277923956513
176,1,0.00839211605489254,1.1244853340031113e-05,0.00072683539474383,0.9565730094909668,0.001658181892707944,0.031041564419865608,0.001597082824446261
177,1,0.013489480130374432,1.1005901797034312e-05,0.034111373126506805,0.8889382481575012,0.005328597966581583,0.05590948835015297,0.002211871789768338
178,1,0.01712462678551674,1.0031877536675893e-05,0.05418927222490311,0.8332521319389343,0.007473870646208525,0.08565200865268707,0.0022980570793151855
179,1,0.06094362959265709,1.0042728717962746e-05,0.05536196008324623,0.7691012620925903,0.007471882738173008,0.10377702862024307,0.0033342286478728056
180,1,0.07828100770711899,9.325726750830654e-06,0.05820997431874275,0.747484564781189,0.008525779470801353,0.10370372980833054,0.0037855617702007294
181,1,0.10846704989671707,1.0495487003936432e-05,0.0619601346552372,0.7109899520874023,0.00905099418014288,0.10543964058160782,0.0040816813707351685
182,1,0.1758023053407669,1.0752138223324437e-05,0.0639655813574791,0.6381257176399231,0.008995826356112957,0.10858326405286789,0.0045165629126131535
183,1,0.28135785460472107,6.359023700497346e-06,0.06495782732963562,0.5320967435836792,0.008995073847472668,0.10745324194431305,0.005132895894348621
184,1,0.33335185050964355,2.375485019001644e-05,0.031483303755521774,0.5383698344230652,0.005300276912748814,0.07860776036977768,0.01286317314952612
185,1,0.33935800194740295,3.106813892372884e-05,0.011317664757370949,0.5283052325248718,0.002881501568481326,0.09996753185987473,0.01813897117972374
186,1,0.3108094334602356,3.080423266510479e-05,0.010130273178219795,0.46277666091918945,0.0026623806916177273,0.1964113712310791,0.017179084941744804
187,1,0.3063820004463196,2.976985342684202e-05,0.007167235016822815,0.3493608832359314,0.0010390299139544368,0.319281667470932,0.016739463433623314
188,1,0.27838918566703796,4.462700599106029e-05,0.0032105406280606985,0.27606001496315,0.0002559077984187752,0.4161396324634552,0.025900045409798622
189,1,0.26366251707077026,4.547302523860708e-05,0.0010588380973786116,0.21977366507053375,0.00012954007252119482,0.4872422218322754,0.028087718412280083
190,1,0.16323599219322205,4.719976641354151e-05,1.6046502423705533e-05,0.2179408073425293,9.58941673161462e-05,0.5887318849563599,0.02993212454020977
191,1,0.18711434304714203,5.4031570471124724e-05,1.3815745660394896e-05,0.1577410250902176,8.169493230525404e-05,0.6297467947006226,0.02524830400943756
192,1,0.2424897849559784,7.725950854364783e-05,1.5149546015891246e-05,0.11205768585205078,0.00014306667435448617,0.6176964044570923,0.027520624920725822
193,1,0.24984075129032135,9.112066618399695e-05,1.2551390682347119e-05,0.12117047607898712,0.00015943532343953848,0.5929377675056458,0.03578794747591019
194,1,0.23692692816257477,0.00010672588541638106,9.091841093322728e-06,0.23742564022541046,0.00017394676979165524,0.4684257507324219,0.05693187192082405
195,1,0.23512692749500275,9.363714343635365e-05,7.868272405175958e-06,0.3433974087238312,0.0002202565228799358,0.36575767397880554,0.05539625138044357
196,1,0.1946175992488861,0.00012107627844670787,6.876795850985218e-06,0.45377546548843384,0.0003022482560481876,0.2897418141365051,0.061434898525476456
197,1,0.18819311261177063,0.0001760324084898457,5.896678430872271e-06,0.5565367937088013,0.000292028154945001,0.1858302503824234,0.06896593421697617
198,1,0.11594198644161224,0.00016957010666374117,3.1519030017079785e-06,0.6472940444946289,0.0002682263730093837,0.14433372020721436,0.09198928624391556
199,1,0.06678395718336105,0.0001755437842803076,2.089134795824066e-06,0.6696752905845642,0.00022470280237030238,0.11033757030963898,0.1528007686138153
200,1,0.06263203918933868,0.00019971949222963303,2.9169084427849157e-06,0.6950667500495911,0.00021915438992436975,0.029956618323922157,0.2119227647781372
201,1,0.06457701325416565,0.00020648629288189113,3.042600383196259e-06,0.5864259004592896,0.00021420323173515499,0.12069173157215118,0.22788159549236298
202,1,0.0901244506239891,0.0003558830067049712,3.954438398068305e-06,0.5334067940711975,0.00018599753093440086,0.12890955805778503,0.24701334536075592
203,1,0.1181408166885376,0.0006334729841910303,4.427835847309325e-06,0.4608164131641388,0.000139848081744276,0.1362585872411728,0.28400641679763794
204,1,0.2308424860239029,0.0006226784316822886,4.611184522218537e-06,0.34405046701431274,0.0001430381234968081,0.13796882331371307,0.28636786341667175
205,1,0.27690809965133667,0.0010552668245509267,4.872477347817039e-06,0.2573118507862091,0.00027125392807647586,0.14857320487499237,0.31587544083595276
206,1,0.28161856532096863,0.001074831117875874,4.276847903383896e-06,0.233995720744133,0.0004557792854029685,0.14006099104881287,0.34278979897499084
207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1,0.2632845640182495,0.001039371476508677,2.8181407287775073e-06,0.19601668417453766,0.14105455577373505,0.12204032391309738,0.2765616476535797
214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,0.26120883226394653,0.0010275820968672633,2.687388132471824e-06,0.32109323143959045,0.14108386635780334,0.03088788129389286,0.24469594657421112
217,1,0.23508881032466888,0.0008812292362563312,1.729556970531121e-06,0.3794648349285126,0.14106816053390503,0.022470364347100258,0.2210247963666916
218,1,0.19478270411491394,0.0005904952413402498,1.1537891850821325e-06,0.4724038541316986,0.1410965621471405,0.01493254117667675,0.17619265615940094
219,1,0.07666776329278946,0.0005445839487947524,1.1534497161846957e-06,0.604861319065094,0.14108841121196747,0.013051155023276806,0.16378559172153473
220,1,0.020999636501073837,9.542999032419175e-05,8.663413382237195e-07,0.7283950448036194,0.14095668494701385,0.002185045974329114,0.10736727714538574
221,1,0.00020111103367526084,4.973472823621705e-05,8.41089274672413e-07,0.8473125696182251,0.1407536119222641,0.00019538725609891117,0.011486656963825226
222,1,2.1869500415050425e-05,5.8148445532424375e-05,1.96097653315519e-06,0.9884697794914246,0.00014674382691737264,0.0008967792382463813,0.010404670611023903
223,1,3.252180977142416e-05,5.611710002995096e-05,3.116988636975293e-06,0.9925736784934998,0.00011125408491352573,0.0020557506941258907,0.005167562980204821
224,1,3.60373014700599e-05,7.643061690032482e-05,4.473405169846956e-06,0.9953613877296448,0.000103304824733641,0.002220883034169674,0.0021974786650389433
225,1,9.575393778504804e-05,0.00015953679394442588,1.0709113666962367e-05,0.9823501706123352,8.486217848258093e-05,0.006334018427878618,0.010965066030621529
226,1,0.00010716581164160743,0.00017527902673464268,1.0802939868881367e-05,0.9816262125968933,8.599229477113113e-05,0.006426159292459488,0.011568390764296055
227,1,0.00016562547534704208,0.00017661636229604483,1.0992445822921582e-05,0.981437087059021,8.585962495999411e-05,0.006479953415691853,0.011643958278000355
228,1,0.0006105349748395383,0.00020562026475090533,1.486144719820004e-05,0.9789522886276245,8.80283405422233e-05,0.007859060540795326,0.012269717641174793
229,1,0.0006079673185013235,0.00019581727974582464,1.4489887689705938e-05,0.9799385666847229,8.579565474065021e-05,0.007167662959545851,0.011989803053438663
230,1,0.0006085241329856217,0.0001873884757515043,1.3830396710545756e-05,0.9814028143882751,8.275835716631263e-05,0.006028112024068832,0.011676602996885777
231,1,0.0006170202395878732,0.00016028413665480912,1.2578021596709732e-05,0.9821766018867493,6.566512456629425e-05,0.005863481666892767,0.011104426346719265
232,1,0.0005629925872199237,6.126183143351227e-05,7.214300239866134e-06,0.9962176084518433,1.6165475244633853e-05,0.0016909384867176414,0.0014438546495512128
233,1,0.0005459256935864687,4.5212542318040505e-05,6.870991001051152e-06,0.9970494508743286,1.4104615729593206e-05,0.0015761017566546798,0.0007624328718520701
234,1,0.0004870847624260932,4.231723505654372e-05,6.64649496684433e-06,0.9972749352455139,1.3286180546856485e-05,0.0015090882079675794,0.0006666731205768883
235,1,3.804099833359942e-05,2.796967464746558e-06,2.651891691130004e-06,0.9998906850814819,9.09189839148894e-06,3.666370685095899e-05,2.0191062503727153e-05
236,1,3.439499778323807e-05,1.7377095673509757e-06,1.913529558805749e-06,0.9999120831489563,8.775407877692487e-06,2.442836012050975e-05,1.6698448234819807e-05
237,1,2.497791501809843e-05,1.7741424471751088e-06,1.4332063074107282e-06,0.9999459981918335,8.534007065463811e-06,5.182152108318405e-06,1.2136782970628701e-05
238,1,1.456994050386129e-05,1.869932361842075e-06,1.6039476804508013e-06,0.9999529719352722,8.542386240151245e-06,5.913999302720185e-06,1.4541316886607092e-05
239,1,7.956780791573692e-06,2.1776645553472918e-06,3.656966498510883e-07,0.9999694228172302,2.7539031179912854e-06,3.3410285595891764e-06,1.3981995834910776e-05
240,1,8.727329259272665e-06,2.2641659143118886e-06,3.547003757375933e-07,0.9999656081199646,2.8754270715580788e-06,3.840904810203938e-06,1.6396012142649852e-05
241,1,8.313617399835493e-06,2.3331851934926817e-06,3.443512355261191e-07,0.9999663233757019,2.8595100047823507e-06,3.7590400552289793e-06,1.607631566002965e-05
242,1,6.969360583752859e-06,4.177428309048992e-06,3.2838440233717847e-07,0.9999586939811707,3.0410421913984464e-06,4.1906182559614535e-06,2.2591277229366824e-05
243,1,6.889613814564655e-06,3.7044661439722404e-05,4.1331398392685514e-07,0.9998775124549866,6.904334895807551e-06,5.383809366321657e-06,6.59118959447369e-05
244,1,5.7146739891322795e-06,8.584411261836067e-05,4.839263851863507e-07,0.9994903802871704,1.6788892025942914e-05,7.895750059105922e-06,0.0003929126833099872
245,1,4.53066741101793e-06,0.00010158371151192114,2.538711498800694e-07,0.9992693066596985,3.1414456316269934e-05,7.303161510208156e-06,0.0005856858915649354
246,1,4.130140496272361e-06,0.00011151889339089394,2.7477639719108993e-07,0.9990698099136353,4.7027922846609727e-05,7.114907020877581e-06,0.0007601461256854236
247,1,3.0090711788943736e-06,0.00011806294787675142,3.136869963782374e-07,0.9989420175552368,5.724309812649153e-05,7.352322882070439e-06,0.0008720396435819566
248,1,2.878707164200023e-06,0.00014510436449199915,3.315418837246398e-07,0.998694896697998,7.814377022441477e-05,7.976434972079005e-06,0.0010706152534112334
249,1,2.9373422876233235e-06,0.00017208537610713392,3.319566985737765e-07,0.9983419179916382,8.670170791447163e-05,7.473531240975717e-06,0.0013885516673326492
250,1,4.026526767120231e-06,0.0002219673915533349,2.4655409447404963e-07,0.9981942176818848,8.416925265919417e-05,9.869254427030683e-06,0.0014855209738016129
251,1,3.026392550964374e-05,0.0002104656450683251,1.9120440697406593e-07,0.998494029045105,7.400169124593958e-05,9.685340046416968e-06,0.001181366154924035
252,1,5.987368058413267e-05,0.0002427305153105408,1.6283011916584655e-07,0.9985913038253784,5.909913670620881e-05,1.178226557385642e-05,0.001035009976476431
253,1,6.41245860606432e-05,0.0002665716747287661,1.4328985287193063e-07,0.9987406134605408,4.2874595237663016e-05,1.4298742826213129e-05,0.0008714034920558333
254,1,9.144990326603875e-05,0.00031215386115945876,1.1762450213836928e-07,0.9987605810165405,3.242915772716515e-05,3.0862120183883235e-05,0.0007724405149929225
255,1,9.746849536895752e-05,0.0003043621254619211,1.0039217102075781e-07,0.9989629983901978,1.1435454325692263e-05,3.408547127037309e-05,0.0005895302747376263
256,1,0.00010036591993412003,0.00031753297662362456,9.871920525483802e-08,0.9991997480392456,2.7038297503167996e-06,4.463831282919273e-05,0.0003349242324475199
257,1,0.00019875916768796742,0.00024067396589089185,1.7726463852341112e-07,0.8648380041122437,1.7122181816375814e-05,4.9797043175203726e-05,0.13465547561645508
258,1,0.00019236815569456667,0.00021387329616118222,1.9007957519079355e-07,0.726898729801178,4.533825995167717e-05,5.613205939880572e-05,0.2725934386253357
259,1,0.00020716679864563048,0.0001852572022471577,2.3946643068484263e-07,0.5909859538078308,6.650064460700378e-05,5.919564137002453e-05,0.40849569439888
260,1,0.00020397815387696028,0.00015120695752557367,2.3525021219938935e-07,0.44904813170433044,7.916399044916034e-05,5.7382596423849463e-05,0.5504599213600159
261,1,0.00017979567928705364,0.0001017456961562857,2.1918276615906507e-07,0.30736419558525085,8.175498805940151e-05,4.113418981432915e-05,0.6922311186790466
262,1,0.000201311893761158,8.452947076875716e-05,2.3432581031102018e-07,0.16790273785591125,8.618859283160418e-05,3.765714427572675e-05,0.831687331199646
263,1,0.00021051711519248784,4.52861022495199e-05,2.5352446186843736e-07,0.025457212701439857,0.0001148141673184,2.8819937142543495e-05,0.9741430878639221
264,1,0.00011355536844348535,4.1630260966485366e-05,1.779463616458088e-07,0.017491843551397324,0.00011146930046379566,2.0593297449522652e-05,0.9822207093238831
265,1,9.558947931509465e-05,3.290772292530164e-05,1.4589396357678197e-07,0.012861096300184727,9.425220923731104e-05,1.2750542737194337e-05,0.9869032502174377
266,1,5.1300390623509884e-05,1.350978982372908e-05,7.942417568074234e-08,0.006476996000856161,8.156868716469035e-05,9.066624443221372e-06,0.9933674931526184
267,1,5.499312101164833e-05,1.4852260392217431e-05,7.750457342581285e-08,0.006751107517629862,7.436321902787313e-05,9.082318683795165e-06,0.9930955171585083
268,1,6.688492430839688e-05,1.5553221601294354e-05,3.6925922586306115e-07,0.007403471041470766,9.68804961303249e-05,1.7307216694462113e-05,0.9923995733261108
269,1,4.0338618418900296e-05,1.4212169844540767e-05,3.638492103164026e-07,0.0041689458303153515,9.616602619644254e-05,1.77555630216375e-05,0.9956622123718262
270,1,3.0899020202923566e-05,1.1477185580588412e-05,3.469691023383348e-07,0.0040066419169306755,6.857574771856889e-05,1.6840438547660597e-05,0.9958652257919312
271,1,4.059906132169999e-05,9.593627510184888e-06,3.394176815163519e-07,0.006976400967687368,7.997416832949966e-05,1.886188874777872e-05,0.992874264717102
272,1,4.283967427909374e-05,7.68757763580652e-06,3.670579928893858e-07,0.008141225203871727,8.84346809471026e-05,2.452207263559103e-05,0.9916949272155762
273,1,4.3559903133427724e-05,7.682461728109047e-06,3.717070455877547e-07,0.007806290406733751,8.471340697724372e-05,2.364154534006957e-05,0.9920337796211243
274,1,4.279081986169331e-05,6.21077151663485e-06,3.8587307926718495e-07,0.006755003239959478,8.371150761377066e-05,2.349911301280372e-05,0.99308842420578
275,1,6.718637450831011e-05,3.037461283383891e-06,1.9405499074309773e-07,0.0056104520335793495,7.801672472851351e-05,2.849410884664394e-05,0.9942126870155334
276,1,6.824488809797913e-05,2.826312538672937e-06,1.8653544486824103e-07,0.005989990662783384,7.810262468410656e-05,3.269472290412523e-05,0.9938279986381531
277,1,7.050886779325083e-05,3.7065560718474444e-06,1.9592023647874157e-07,0.00839108508080244,9.491813398199156e-05,3.740477404789999e-05,0.991402268409729
278,1,6.070751624065451e-05,3.5096834380965447e-06,2.0324364413681906e-07,0.006045031826943159,7.83202049206011e-05,3.788553658523597e-05,0.9937744140625
279,1,6.923668115632609e-05,4.382564839033876e-06,1.8067062512727716e-07,0.005593501031398773,7.387727964669466e-05,3.4426899219397455e-05,0.994224488735199
280,1,7.822143379598856e-05,5.383429652283667e-06,1.9519858085459418e-07,0.0067015886306762695,0.00013908556138630956,3.605060192057863e-05,0.9930394887924194
281,1,7.730106881354004e-05,5.53181871509878e-06,1.838569261281009e-07,0.006868782918900251,0.0001381539332214743,3.70131092495285e-05,0.9928730130195618
282,1,5.2939943998353556e-05,9.9835579021601e-06,1.612576312481906e-07,0.007765432354062796,0.00015864094893913716,3.021879274456296e-05,0.9919825792312622
283,1,5.6881744967540726e-05,1.0619728527672123e-05,1.751717775277939e-07,0.007622240576893091,0.00016390194650739431,2.7265725293545984e-05,0.9921189546585083
284,1,5.820214937557466e-05,9.647644219512586e-06,1.6854735918059305e-07,0.006830031983554363,0.00017132073116954416,2.46375311689917e-05,0.9929060339927673
285,1,5.855284325662069e-05,9.423106348549481e-06,1.5520558349635394e-07,0.007596756797283888,0.00017448188737034798,2.4524280888726935e-05,0.9921361207962036
286,1,0.00021135232236701995,1.1416565939725842e-05,1.5601150948896247e-07,0.008246315643191338,0.00017385192040819675,2.3144328224589117e-05,0.9913336634635925
287,1,0.0002077694225590676,1.0429713256598916e-05,1.4465479125647107e-07,0.007745816372334957,0.0001112884419853799,2.3607393814017996e-05,0.9919009208679199
288,1,0.00020787178073078394,1.024771154334303e-05,1.4127188308066252e-07,0.007831539027392864,0.00011071261542383581,2.3037286155158654e-05,0.991816520690918
289,1,0.00020116630184929818,5.666126071446342e-06,7.15482997293293e-08,0.006634011399000883,0.00010306830517947674,1.7548611140227877e-05,0.993038535118103
290,1,0.00019905179215129465,4.561404693959048e-06,5.98763705284e-08,0.006453632842749357,0.00010769184154924005,1.712273297016509e-05,0.9932178854942322
291,1,0.00019852457626257092,5.190394404053222e-06,7.92487213630011e-08,0.005702411290258169,0.00011204933980479836,1.632688145036809e-05,0.9939655065536499
292,1,0.00019475269073154777,5.08803623233689e-06,7.844158744774177e-08,0.004199884366244078,0.00010579638183116913,1.6959929780568928e-05,0.9954774975776672
293,1,6.539820606121793e-05,3.979683697252767e-06,9.03870756019387e-08,0.004598044790327549,0.00025902409106492996,2.037381818809081e-05,0.9950531125068665
294,1,5.9109337598783895e-05,3.7748961858596886e-06,8.746958712890773e-08,0.004051445983350277,0.00025383540196344256,2.0813893570448272e-05,0.9956108927726746
295,1,5.595932816504501e-05,3.6885430745314807e-06,9.078106444349032e-08,0.0038369467947632074,0.00025247884332202375,2.1901520085521042e-05,0.9958289265632629
296,1,0.00010983378888340667,8.903426532924641e-06,1.45677304885794e-07,0.0043571447022259235,0.00040342743159271777,3.3015334338415414e-05,0.9950875639915466
297,1,0.00010608178854454309,8.957991667557508e-06,1.462867942336743e-07,0.004273508209735155,0.0003937788133043796,3.272602771176025e-05,0.9951847791671753
298,1,0.0001714565878501162,1.1813805031124502e-05,2.2790379716752796e-07,0.006423118058592081,0.0006872561643831432,4.5128930651117116e-05,0.9926609396934509
299,1,0.00017156243848148733,1.1678950613713823e-05,2.2525382803451066e-07,0.006414670497179031,0.0006844690651632845,4.5772932935506105e-05,0.9926716089248657
300,1,0.0002976444084197283,1.8508319044485688e-05,3.886401316322008e-07,0.013595238327980042,0.0012122632469981909,7.971246668603271e-05,0.9847963452339172
301,1,0.00038192866486497223,2.4119624868035316e-05,4.786987801708165e-07,0.020796699449419975,0.0016716726822778583,0.00010291270154993981,0.9770222306251526
302,1,0.00038821366615593433,2.43100384977879e-05,4.7576284600836516e-07,0.02097683772444725,0.0026976505760103464,0.00011775576422223821,0.9757947325706482
303,1,0.00032990434556268156,1.9376238924451172e-05,6.921440558471659e-07,0.02061196230351925,0.002528827404603362,0.00011753266880987212,0.9763916730880737
304,1,0.00034921258338727057,2.070205118798185e-05,7.363379381786217e-07,0.02255900204181671,0.0027045051101595163,0.00012928714568261057,0.9742365479469299
305,1,0.0002996301918756217,1.8324999473406933e-05,6.802987400078564e-07,0.021962378174066544,0.002543265465646982,0.00012742589751724154,0.9750483632087708
306,1,0.00030785566195845604,1.908739795908332e-05,7.160086283874989e-07,0.022915983572602272,0.0027497534174472094,0.00013988206046633422,0.9738667607307434
307,1,0.0001745220652082935,1.2078407053195406e-05,6.231153975022607e-07,0.014049763791263103,0.00210799858905375,0.00011060504039051011,0.9835444092750549
308,1,9.676795161794871e-05,7.2620487117092125e-06,6.25525558461959e-07,0.009536157362163067,0.0016684059519320726,9.286828571930528e-05,0.9885979294776917
309,1,0.00014607180492021143,2.1385523723438382e-05,1.0914144695561845e-05,0.05858520045876503,0.0007902338402345777,0.0001032210057019256,0.9403429627418518
310,1,0.00021721881057601422,3.988876051153056e-05,2.3129312467062846e-05,0.1036064475774765,0.0009405462769791484,0.00012806130689568818,0.89504474401474
311,1,0.0002777834015432745,3.995162478531711e-05,2.3221107767312787e-05,0.10182924568653107,0.0008258960442617536,0.00012604877701960504,0.8968778848648071
312,1,0.00037086362135596573,4.0153663576347753e-05,2.3336522644967772e-05,0.09955105930566788,0.0007600566605105996,0.00012452607916202396,0.8991299867630005
313,1,0.00037326011806726456,3.9447466406272724e-05,2.329899689357262e-05,0.09927769750356674,0.0005586767219938338,0.00010845990618690848,0.8996191024780273
314,1,0.0005778701743111014,4.467925100470893e-05,2.3384882297250442e-05,0.10222095996141434,0.0011333266738802195,0.00010591970203677192,0.8958937525749207
